observation_id,place_id,iso3,place_name,indicator_id,indicator_code,indicator_name,domain,raw_value,unit_label,reference_year,global_rank_within_indicator,indicator_country_count,adverse_percentile_within_indicator,comparison_direction,source_id,source_snapshot_id,source_vintage,extraction_timestamp,license_id,data_license_uri,evidence_kind,uncertainty_class,pain_relevance,caveat
painmap-human-health-pressure-context-v1:NIC:undernourishment-prevalence:2022,NIC,NIC,Nicaragua,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,17.3,percent of population,2022,34,168,80.24,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2022; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:GMB:undernourishment-prevalence:2023,GMB,GMB,The Gambia,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,16.8,percent of population,2023,35,168,79.64,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:LBY:undernourishment-prevalence:2023,LBY,LBY,Libya,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,16.5,percent of population,2023,36,168,79.04,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:PAK:undernourishment-prevalence:2023,PAK,PAK,Pakistan,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,16.5,percent of population,2023,36,168,79.04,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:COM:undernourishment-prevalence:2023,COM,COM,Comoros,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,15.4,percent of population,2023,38,168,77.84,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:IRQ:undernourishment-prevalence:2023,IRQ,IRQ,Iraq,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,14.9,percent of population,2023,39,168,77.25,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:HND:undernourishment-prevalence:2023,HND,HND,Honduras,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,14.8,percent of population,2023,40,168,76.65,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:SWZ:undernourishment-prevalence:2023,SWZ,SWZ,Eswatini,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,14.7,percent of population,2023,41,168,76.05,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:BEN:undernourishment-prevalence:2023,BEN,BEN,Benin,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,14.3,percent of population,2023,42,168,75.45,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:JOR:undernourishment-prevalence:2023,JOR,JOR,Jordan,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,14.3,percent of population,2023,42,168,75.45,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:CPV:undernourishment-prevalence:2023,CPV,CPV,Cape Verde,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,13.5,percent of population,2023,44,168,74.25,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:BFA:undernourishment-prevalence:2023,BFA,BFA,Burkina Faso,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,13.1,percent of population,2023,45,168,73.65,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:DJI:undernourishment-prevalence:2023,DJI,DJI,Djibouti,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,12.9,percent of population,2023,46,168,73.05,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:NER:undernourishment-prevalence:2023,NER,NER,Niger,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,12.9,percent of population,2023,46,168,73.05,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:MLI:undernourishment-prevalence:2023,MLI,MLI,Mali,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,12.3,percent of population,2023,48,168,71.86,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:ECU:undernourishment-prevalence:2023,ECU,ECU,Ecuador,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,12.1,percent of population,2023,49,168,71.26,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:IND:undernourishment-prevalence:2023,IND,IND,India,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,12,percent of population,2023,50,168,70.66,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:GTM:undernourishment-prevalence:2023,GTM,GTM,Guatemala,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,11.8,percent of population,2023,51,168,70.06,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:GIN:undernourishment-prevalence:2023,GIN,GIN,Guinea,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,11.4,percent of population,2023,52,168,69.46,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:MAC:undernourishment-prevalence:2023,MAC,MAC,Macau,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,11.2,percent of population,2023,53,168,68.86,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:TTO:undernourishment-prevalence:2023,TTO,TTO,Trinidad and Tobago,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,11.2,percent of population,2023,53,168,68.86,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:CIV:undernourishment-prevalence:2023,CIV,CIV,Ivory Coast,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,11.1,percent of population,2023,55,168,67.66,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:SDN:undernourishment-prevalence:2021,SDN,SDN,Sudan,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,11,percent of population,2021,56,168,67.07,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2021; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:BGD:undernourishment-prevalence:2023,BGD,BGD,Bangladesh,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,10.4,percent of population,2023,57,168,66.47,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:ZAF:undernourishment-prevalence:2023,ZAF,ZAF,South Africa,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,10,percent of population,2023,58,168,65.87,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:SUR:undernourishment-prevalence:2023,SUR,SUR,Suriname,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,9.7,percent of population,2023,59,168,65.27,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:EGY:undernourishment-prevalence:2023,EGY,EGY,Egypt,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,9.4,percent of population,2023,60,168,64.67,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:TGO:undernourishment-prevalence:2023,TGO,TGO,Togo,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,9.1,percent of population,2023,61,168,64.07,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:LBN:undernourishment-prevalence:2023,LBN,LBN,Lebanon,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,8.7,percent of population,2023,62,168,63.47,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:MRT:undernourishment-prevalence:2023,MRT,MRT,Mauritania,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,8.7,percent of population,2023,62,168,63.47,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:MUS:undernourishment-prevalence:2023,MUS,MUS,Mauritius,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,8.7,percent of population,2023,62,168,63.47,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:TJK:undernourishment-prevalence:2023,TJK,TJK,Tajikistan,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,8.4,percent of population,2023,65,168,61.68,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:JAM:undernourishment-prevalence:2023,JAM,JAM,Jamaica,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,7.7,percent of population,2023,66,168,61.08,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:LKA:undernourishment-prevalence:2023,LKA,LKA,Sri Lanka,undernourishment-prevalence,SN.ITK.DEFC.ZS,Prevalence of undernourishment (% of population),nutrition-and-deprivation,7.4,percent of population,2023,67,168,60.48,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sn.itk.defc.zs.2026-07-31,"Food and Agriculture Organization of the United Nations (FAO), uri: http://www.fao.org/faostat/en/#home; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,Undernourishment is a deprivation and disease-risk proxy relevant to hunger and associated illness. It does not directly measure subjective suffering.,"Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
