candidate_id,seed_url,resolved_url,http_status,content_type,byte_size,sha256,is_official_fao_domain,resource_type,contains_qcl,contains_rp,contains_download,contains_api,contains_bulk,contains_fenix,candidate_endpoint_or_reference,candidate_endpoint_type,candidate_supports_qcl,candidate_supports_rp,candidate_supports_metadata_only,candidate_supports_data_download,recommended_status,recommended_next_action,error
ref-189,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Allows updating existing embargoed and non-embargoed data (Note: In .Stat Suite this permission is currently ineffective.),reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/Allows updating existing embargoed and non-embargoed data (Note: In .Stat Suite this permission is currently ineffective.),page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-190,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/As well as in these data...,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/As well as in these data...,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-191,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Avertissement(s) pour la (ré)initialisation des dataflows associés dans l,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/Avertissement(s) pour la (ré)initialisation des dataflows associés dans l,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-192,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Barras apiladas,reference_only,,0,,true,other,false,false,false,true,false,false,https://dataexplorer.fao.org/Barras apiladas,api_or_metadata_candidate,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-193,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Both data and referential metadata,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/Both data and referential metadata,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-194,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Both data and referential metadata (CSV),reference_only,,0,,true,download_csv_reference,false,false,false,false,false,false,https://dataexplorer.fao.org/Both data and referential metadata (CSV),page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-195,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Bulk selection,reference_only,,0,,true,other,false,false,false,false,true,false,https://dataexplorer.fao.org/Bulk selection,download_candidate_unfetched,false,false,false,true,official_download_endpoint_candidate_unfetched,Do not fetch yet; report to ChatGPT for approval as a source-snapshot candidate.,
ref-196,https://dataexplorer.fao.org/,"https://dataexplorer.fao.org/Cher utilisateur de Data Explorer, avant de récupérer votre(vos) visualisation(s), veuillez confirmer votre email en cliquant sur le bouton ci-dessous.",reference_only,,0,,true,other,false,false,false,false,false,false,"https://dataexplorer.fao.org/Cher utilisateur de Data Explorer, avant de récupérer votre(vos) visualisation(s), veuillez confirmer votre email en cliquant sur le bouton ci-dessous.",page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-197,https://dataexplorer.fao.org/,"https://dataexplorer.fao.org/Cher utilisateur de Data-Explorer, merci d",reference_only,,0,,true,other,false,false,false,false,false,false,"https://dataexplorer.fao.org/Cher utilisateur de Data-Explorer, merci d",page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-198,https://dataexplorer.fao.org/,"https://dataexplorer.fao.org/Consider checking your browser settings regarding multiple files download and destination folder, in order to avoid multiple validation popup windows",reference_only,,0,,true,other,false,false,true,false,false,false,"https://dataexplorer.fao.org/Consider checking your browser settings regarding multiple files download and destination folder, in order to avoid multiple validation popup windows",download_candidate_unfetched,false,false,false,true,official_download_endpoint_candidate_unfetched,Do not fetch yet; report to ChatGPT for approval as a source-snapshot candidate.,
ref-199,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Consultas API,reference_only,,0,,true,other,false,false,false,true,false,false,https://dataexplorer.fao.org/Consultas API,api_or_metadata_candidate,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-200,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Data Characteristics,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/Data Characteristics,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-201,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Data Lifecycle Manager,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/Data Lifecycle Manager,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
seed-006,https://fenixservices.fao.org/faostat/api/v1/,https://fenixservices.fao.org/faostat/api/v1/,521,text/plain; charset=UTF-8,16,4558ae09802e147610ebdb88e4472fe625c897af9a18b04d47dfcdb6b563a138,true,api_or_json,false,false,false,true,false,true,,fetched_seed_resource,false,false,false,false,blocked_unreachable,Do not use; endpoint did not resolve.,<HTTPError 521: '<none>'>
seed-007,https://fenixservices.fao.org/faostat/api/v1/Definitions/DomainCodes/DomainCodes,https://fenixservices.fao.org/faostat/api/v1/Definitions/DomainCodes/DomainCodes,521,text/plain; charset=UTF-8,16,4558ae09802e147610ebdb88e4472fe625c897af9a18b04d47dfcdb6b563a138,true,api_or_json,false,false,false,true,false,true,,fetched_seed_resource,false,false,false,false,blocked_unreachable,Do not use; endpoint did not resolve.,<HTTPError 521: '<none>'>
js-001,https://www.fao.org/contact-us/terms/db-terms-of-use/en/,https://www.fao.org/ResourcePackages/FAO/assets/dist/js/responsive-patch.js,200,application/x-javascript,9352,e41f0e65cd66dddfb982564975630af16e47e4a8827c951f32c20b4f702662b1,true,javascript,false,false,false,false,false,false,,fetched_seed_resource,false,false,true,false,official_metadata_endpoint_candidate,Small official metadata/API/JS response inspected; report to ChatGPT.,
ref-205,https://www.fao.org/ResourcePackages/FAO/assets/dist/js/responsive-patch.js,"https://www.fao.org/ResourcePackages/FAO/assets/dist/js/,        /**         * GLOBAL scope for iframes.         * Iframes can originate from:         *   - Content Block > Embed Media  (inside data-sf-ec-immutable)         *   - Content Block > pasted HTML  (inside .sfContentBlock)         *   - Embed Code widget            (bare in the DOM, no SF wrapper)         * The entire document is scanned.         */        /** Bootstrap 5 classes for the ratio container wrapping the iframe */        iframeWrapper: ",reference_only,,0,,true,html,false,false,false,false,false,false,"https://www.fao.org/ResourcePackages/FAO/assets/dist/js/,        /**         * GLOBAL scope for iframes.         * Iframes can originate from:         *   - Content Block > Embed Media  (inside data-sf-ec-immutable)         *   - Content Block > pasted HTML  (inside .sfContentBlock)         *   - Embed Code widget            (bare in the DOM, no SF wrapper)         * The entire document is scanned.         */        /** Bootstrap 5 classes for the ratio container wrapping the iframe */        iframeWrapper: ",reference,false,false,false,false,manual_review_required,Official FAO reference found but relevance is unclear; review manually.,
js-002,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/js/lib/repo/require.min.js,200,application/javascript,15219,adea132a1d1a148c5313a315d4389300981c48df4e3dcd42577e7f30be7d3ab9,true,javascript,false,false,false,false,false,false,,fetched_seed_resource,false,false,true,false,official_metadata_endpoint_candidate,Small official metadata/API/JS response inspected; report to ChatGPT.,
ref-207,https://www.fao.org/faostat/en/src/js/lib/repo/require.min.js,https://www.fao.org/faostat/en/src/js/lib/repo/);d+=b||(/^data\:|\?/.test(d)||c?,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/js/lib/repo/);d+=b||(/^data\:|\?/.test(d)||c?,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
