release_id,iso3,display_name,place_id_candidate,source_group,required_for_canonical,input_status,source_ids,layer_ids,source_vintage,license_id,notes
release-candidate-2026-07-country-context-v0,TUV,Tuvalu,country:TUV,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,TWN,Taiwan,country:TWN,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,TWN,Taiwan,country:TWN,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,TWN,Taiwan,country:TWN,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,TWN,Taiwan,country:TWN,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,TWN,Taiwan,country:TWN,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,TWN,Taiwan,country:TWN,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,TWN,Taiwan,country:TWN,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,TWN,Taiwan,country:TWN,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,TWN,Taiwan,country:TWN,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,TWN,Taiwan,country:TWN,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,TZA,Tanzania,country:TZA,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,TZA,Tanzania,country:TZA,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,TZA,Tanzania,country:TZA,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,TZA,Tanzania,country:TZA,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,TZA,Tanzania,country:TZA,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,TZA,Tanzania,country:TZA,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,TZA,Tanzania,country:TZA,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,TZA,Tanzania,country:TZA,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,TZA,Tanzania,country:TZA,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,TZA,Tanzania,country:TZA,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,UGA,Uganda,country:UGA,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,UGA,Uganda,country:UGA,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,UGA,Uganda,country:UGA,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,UGA,Uganda,country:UGA,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,UGA,Uganda,country:UGA,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,UGA,Uganda,country:UGA,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,UGA,Uganda,country:UGA,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,UGA,Uganda,country:UGA,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,UGA,Uganda,country:UGA,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,UGA,Uganda,country:UGA,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,UKR,Ukraine,country:UKR,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,UKR,Ukraine,country:UKR,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,UKR,Ukraine,country:UKR,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,UKR,Ukraine,country:UKR,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,UKR,Ukraine,country:UKR,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,UKR,Ukraine,country:UKR,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,UKR,Ukraine,country:UKR,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,UKR,Ukraine,country:UKR,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,UKR,Ukraine,country:UKR,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,UKR,Ukraine,country:UKR,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,UMI,United States Minor Outlying Islands,country:UMI,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,UMI,United States Minor Outlying Islands,country:UMI,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,UMI,United States Minor Outlying Islands,country:UMI,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,UMI,United States Minor Outlying Islands,country:UMI,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,UMI,United States Minor Outlying Islands,country:UMI,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,UMI,United States Minor Outlying Islands,country:UMI,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,UMI,United States Minor Outlying Islands,country:UMI,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,UMI,United States Minor Outlying Islands,country:UMI,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,UMI,United States Minor Outlying Islands,country:UMI,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,UMI,United States Minor Outlying Islands,country:UMI,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,URY,Uruguay,country:URY,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,URY,Uruguay,country:URY,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,URY,Uruguay,country:URY,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,URY,Uruguay,country:URY,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,URY,Uruguay,country:URY,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,URY,Uruguay,country:URY,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,URY,Uruguay,country:URY,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,URY,Uruguay,country:URY,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,URY,Uruguay,country:URY,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,URY,Uruguay,country:URY,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,USA,United States,country:USA,identity_boundary,True,present_in_current_place_registry,natural-earth-admin0,country-boundary-context,PainMap 2026-05-31.atlas.2 place index,natural-earth-public-domain,Country ISO3 mapped to an indexed PainMap country boundary; candidate place_id remains candidate scoped.
release-candidate-2026-07-country-context-v0,USA,United States,country:USA,wdi_population_land_agriculture,True,partial_present_land_area_snapshot_captured,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,AG.LND.TOTL.K2 observation 2023; retrieved 2026-07-14,world-bank-terms,Land-area input captured and QAed; population and agricultural-land inputs remain pending.
release-candidate-2026-07-country-context-v0,USA,United States,country:USA,owid_land_animals_slaughtered,True,present_source_snapshot_captured_manual_review,owid-land-animals-slaughtered,factory-farmed-animals,latest positive observation 2024; retrieved 2026-07-14,owid-cc-by-third-party-terms,Numeric source row captured; original-provider license and method review remain required.
release-candidate-2026-07-country-context-v0,USA,United States,country:USA,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,USA,United States,country:USA,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,USA,United States,country:USA,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,USA,United States,country:USA,owid_insecticide_use,True,present_source_snapshot_captured_manual_review,owid-insecticide-use,insects-insecticide-proxy,latest positive observation 2023; retrieved 2026-07-14,owid-cc-by-third-party-terms,Numeric source row captured; original-provider license and proxy-method review remain required.
release-candidate-2026-07-country-context-v0,USA,United States,country:USA,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,USA,United States,country:USA,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,USA,United States,country:USA,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,UZB,Uzbekistan,country:UZB,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,UZB,Uzbekistan,country:UZB,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,UZB,Uzbekistan,country:UZB,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,UZB,Uzbekistan,country:UZB,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,UZB,Uzbekistan,country:UZB,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,UZB,Uzbekistan,country:UZB,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,UZB,Uzbekistan,country:UZB,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,UZB,Uzbekistan,country:UZB,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,UZB,Uzbekistan,country:UZB,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,UZB,Uzbekistan,country:UZB,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,VAT,Holy See (Vatican City State),country:VAT,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,VAT,Holy See (Vatican City State),country:VAT,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,VAT,Holy See (Vatican City State),country:VAT,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,VAT,Holy See (Vatican City State),country:VAT,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,VAT,Holy See (Vatican City State),country:VAT,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,VAT,Holy See (Vatican City State),country:VAT,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,VAT,Holy See (Vatican City State),country:VAT,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,VAT,Holy See (Vatican City State),country:VAT,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,VAT,Holy See (Vatican City State),country:VAT,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,VAT,Holy See (Vatican City State),country:VAT,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,VCT,Saint Vincent and the Grenadines,country:VCT,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,VCT,Saint Vincent and the Grenadines,country:VCT,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,VCT,Saint Vincent and the Grenadines,country:VCT,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,VCT,Saint Vincent and the Grenadines,country:VCT,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,VCT,Saint Vincent and the Grenadines,country:VCT,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,VCT,Saint Vincent and the Grenadines,country:VCT,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,VCT,Saint Vincent and the Grenadines,country:VCT,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,VCT,Saint Vincent and the Grenadines,country:VCT,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,VCT,Saint Vincent and the Grenadines,country:VCT,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,VCT,Saint Vincent and the Grenadines,country:VCT,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,VEN,Venezuela,country:VEN,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,VEN,Venezuela,country:VEN,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,VEN,Venezuela,country:VEN,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,VEN,Venezuela,country:VEN,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,VEN,Venezuela,country:VEN,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,VEN,Venezuela,country:VEN,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,VEN,Venezuela,country:VEN,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,VEN,Venezuela,country:VEN,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,VEN,Venezuela,country:VEN,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
release-candidate-2026-07-country-context-v0,VEN,Venezuela,country:VEN,fishcount_crosscheck_optional,False,optional_crosscheck_blocked_until_license_review,fishcount-farmed-fish-country;fishcount-farmed-decapod-country,farmed-fish;farmed-crustaceans,,,Fishcount optional cross-check; license pending
release-candidate-2026-07-country-context-v0,VGB,"Virgin Islands, British",country:VGB,identity_boundary,True,candidate_pending_fetch_snapshot_and_QA,natural-earth-admin0,country-boundary-context,,,country identity/boundary source
release-candidate-2026-07-country-context-v0,VGB,"Virgin Islands, British",country:VGB,wdi_population_land_agriculture,True,candidate_pending_fetch_snapshot_and_QA,world-bank-wdi-api,human-context-denominators;wild-animal-land-proxy-denominator,,,WDI population/land/agricultural land inputs
release-candidate-2026-07-country-context-v0,VGB,"Virgin Islands, British",country:VGB,owid_land_animals_slaughtered,True,candidate_pending_fetch_snapshot_and_QA,owid-land-animals-slaughtered,factory-farmed-animals,,,OWID land animal slaughter proxy
release-candidate-2026-07-country-context-v0,VGB,"Virgin Islands, British",country:VGB,owid_farmed_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-fish-killed,farmed-fish,,,OWID farmed fish proxy
release-candidate-2026-07-country-context-v0,VGB,"Virgin Islands, British",country:VGB,owid_wild_caught_fish,True,candidate_pending_fetch_snapshot_and_QA,owid-wild-caught-fish,wild-caught-fish,,,OWID wild-caught fish proxy
release-candidate-2026-07-country-context-v0,VGB,"Virgin Islands, British",country:VGB,owid_farmed_crustaceans,True,candidate_pending_fetch_snapshot_and_QA,owid-farmed-crustaceans,farmed-crustaceans,,,OWID farmed crustacean proxy
release-candidate-2026-07-country-context-v0,VGB,"Virgin Islands, British",country:VGB,owid_insecticide_use,True,candidate_pending_fetch_snapshot_and_QA,owid-insecticide-use,insects-insecticide-proxy,,,OWID/FAO insecticide-use proxy
release-candidate-2026-07-country-context-v0,VGB,"Virgin Islands, British",country:VGB,rp_welfare_ranges,True,candidate_pending_fetch_snapshot_and_QA,rethink-priorities-welfare-ranges,assumption-global-welfare-ranges,,,RP welfare-range assumption source
release-candidate-2026-07-country-context-v0,VGB,"Virgin Islands, British",country:VGB,wai_insect_proxy_context,False,candidate_pending_fetch_snapshot_and_QA,wild-animal-initiative-insect-welfare-proxy,assumption-insect-welfare-context,,,WAI insect/wild animal welfare proxy context
