candidate_row_id,release_candidate_id,release_id,place_id,iso3,country_name,layer_id,issue_id,metric_id,indicator_id,indicator_name,row_role,evidence_kind,value_type,raw_value,normalized_value,display_value,unit_label,ranking_mode,rank_value,reference_period,reference_period_semantics,source_vintage,method_id,method_version,transform_version,source_ids,source_snapshot_ids,license_id,attribution,uncertainty_class,caveat,comparability_group_id,evidence_compatibility_rule,coverage_status,coverage_reason,missing_inputs,promotion_decision,allowed_use_scope,source_file_checksum,source_file_checksum_algorithm,source_file_byte_size,retrieval_timestamp
wdi-context-aus-sp-pop-totl,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,AUS,AUS,Australia,country-context-population,issue.human-context,population_total,SP.POP.TOTL,"Population, total",country_context_denominator,direct_context,count,27614411,,"27,614,411 people",people,none,,2025,latest_non_null_wdi_year,2025,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.1""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-population,"comparable only as WDI country context denominator, not as pain/suffering estimate",partial_context_only,WDI context denominator parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,f958560b78db644282c7147853e0d1a7eff6e324625db44dbd719c0571fceaf4,sha256,3512287,2026-07-07T10:23:47Z
wdi-context-aut-sp-pop-totl,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,AUT,AUT,Austria,country-context-population,issue.human-context,population_total,SP.POP.TOTL,"Population, total",country_context_denominator,direct_context,count,9208163,,"9,208,163 people",people,none,,2025,latest_non_null_wdi_year,2025,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.1""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-population,"comparable only as WDI country context denominator, not as pain/suffering estimate",partial_context_only,WDI context denominator parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,f958560b78db644282c7147853e0d1a7eff6e324625db44dbd719c0571fceaf4,sha256,3512287,2026-07-07T10:23:47Z
wdi-context-aze-sp-pop-totl,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,AZE,AZE,Azerbaijan,country-context-population,issue.human-context,population_total,SP.POP.TOTL,"Population, total",country_context_denominator,direct_context,count,10246996,,"10,246,996 people",people,none,,2025,latest_non_null_wdi_year,2025,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.1""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-population,"comparable only as WDI country context denominator, not as pain/suffering estimate",partial_context_only,WDI context denominator parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,f958560b78db644282c7147853e0d1a7eff6e324625db44dbd719c0571fceaf4,sha256,3512287,2026-07-07T10:23:47Z
wdi-context-bdi-sp-pop-totl,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,BDI,BDI,Burundi,country-context-population,issue.human-context,population_total,SP.POP.TOTL,"Population, total",country_context_denominator,direct_context,count,14390003,,"14,390,003 people",people,none,,2025,latest_non_null_wdi_year,2025,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.1""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-population,"comparable only as WDI country context denominator, not as pain/suffering estimate",partial_context_only,WDI context denominator parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,f958560b78db644282c7147853e0d1a7eff6e324625db44dbd719c0571fceaf4,sha256,3512287,2026-07-07T10:23:47Z
wdi-context-bel-sp-pop-totl,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,BEL,BEL,Belgium,country-context-population,issue.human-context,population_total,SP.POP.TOTL,"Population, total",country_context_denominator,direct_context,count,11941781,,"11,941,781 people",people,none,,2025,latest_non_null_wdi_year,2025,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.1""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-population,"comparable only as WDI country context denominator, not as pain/suffering estimate",partial_context_only,WDI context denominator parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,f958560b78db644282c7147853e0d1a7eff6e324625db44dbd719c0571fceaf4,sha256,3512287,2026-07-07T10:23:47Z
wdi-context-ben-sp-pop-totl,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,BEN,BEN,Benin,country-context-population,issue.human-context,population_total,SP.POP.TOTL,"Population, total",country_context_denominator,direct_context,count,14814460,,"14,814,460 people",people,none,,2025,latest_non_null_wdi_year,2025,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.1""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-population,"comparable only as WDI country context denominator, not as pain/suffering estimate",partial_context_only,WDI context denominator parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,f958560b78db644282c7147853e0d1a7eff6e324625db44dbd719c0571fceaf4,sha256,3512287,2026-07-07T10:23:47Z
wdi-context-bfa-sp-pop-totl,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,BFA,BFA,Burkina Faso,country-context-population,issue.human-context,population_total,SP.POP.TOTL,"Population, total",country_context_denominator,direct_context,count,24074580,,"24,074,580 people",people,none,,2025,latest_non_null_wdi_year,2025,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.1""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-population,"comparable only as WDI country context denominator, not as pain/suffering estimate",partial_context_only,WDI context denominator parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,f958560b78db644282c7147853e0d1a7eff6e324625db44dbd719c0571fceaf4,sha256,3512287,2026-07-07T10:23:47Z
wdi-context-bgd-sp-pop-totl,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,BGD,BGD,Bangladesh,country-context-population,issue.human-context,population_total,SP.POP.TOTL,"Population, total",country_context_denominator,direct_context,count,175686899,,"175,686,899 people",people,none,,2025,latest_non_null_wdi_year,2025,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.1""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-population,"comparable only as WDI country context denominator, not as pain/suffering estimate",partial_context_only,WDI context denominator parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,f958560b78db644282c7147853e0d1a7eff6e324625db44dbd719c0571fceaf4,sha256,3512287,2026-07-07T10:23:47Z
wdi-context-bgr-sp-pop-totl,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,BGR,BGR,Bulgaria,country-context-population,issue.human-context,population_total,SP.POP.TOTL,"Population, total",country_context_denominator,direct_context,count,6433302,,"6,433,302 people",people,none,,2025,latest_non_null_wdi_year,2025,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.1""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-population,"comparable only as WDI country context denominator, not as pain/suffering estimate",partial_context_only,WDI context denominator parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,f958560b78db644282c7147853e0d1a7eff6e324625db44dbd719c0571fceaf4,sha256,3512287,2026-07-07T10:23:47Z
wdi-context-bhr-sp-pop-totl,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,BHR,BHR,Bahrain,country-context-population,issue.human-context,population_total,SP.POP.TOTL,"Population, total",country_context_denominator,direct_context,count,1600366,,"1,600,366 people",people,none,,2025,latest_non_null_wdi_year,2025,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.1""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-population,"comparable only as WDI country context denominator, not as pain/suffering estimate",partial_context_only,WDI context denominator parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,f958560b78db644282c7147853e0d1a7eff6e324625db44dbd719c0571fceaf4,sha256,3512287,2026-07-07T10:23:47Z
wdi-context-bhs-sp-pop-totl,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,BHS,BHS,Bahamas,country-context-population,issue.human-context,population_total,SP.POP.TOTL,"Population, total",country_context_denominator,direct_context,count,403033,,"403,033 people",people,none,,2025,latest_non_null_wdi_year,2025,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.1""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-population,"comparable only as WDI country context denominator, not as pain/suffering estimate",partial_context_only,WDI context denominator parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,f958560b78db644282c7147853e0d1a7eff6e324625db44dbd719c0571fceaf4,sha256,3512287,2026-07-07T10:23:47Z
wdi-context-bih-sp-pop-totl,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,BIH,BIH,Bosnia and Herzegovina,country-context-population,issue.human-context,population_total,SP.POP.TOTL,"Population, total",country_context_denominator,direct_context,count,3140095,,"3,140,095 people",people,none,,2025,latest_non_null_wdi_year,2025,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.1""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-population,"comparable only as WDI country context denominator, not as pain/suffering estimate",partial_context_only,WDI context denominator parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,f958560b78db644282c7147853e0d1a7eff6e324625db44dbd719c0571fceaf4,sha256,3512287,2026-07-07T10:23:47Z
wdi-context-blr-sp-pop-totl,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,BLR,BLR,Belarus,country-context-population,issue.human-context,population_total,SP.POP.TOTL,"Population, total",country_context_denominator,direct_context,count,9085991,,"9,085,991 people",people,none,,2025,latest_non_null_wdi_year,2025,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.1""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-population,"comparable only as WDI country context denominator, not as pain/suffering estimate",partial_context_only,WDI context denominator parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,f958560b78db644282c7147853e0d1a7eff6e324625db44dbd719c0571fceaf4,sha256,3512287,2026-07-07T10:23:47Z
wdi-context-blz-sp-pop-totl,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,BLZ,BLZ,Belize,country-context-population,issue.human-context,population_total,SP.POP.TOTL,"Population, total",country_context_denominator,direct_context,count,422924,,"422,924 people",people,none,,2025,latest_non_null_wdi_year,2025,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.1""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-population,"comparable only as WDI country context denominator, not as pain/suffering estimate",partial_context_only,WDI context denominator parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,f958560b78db644282c7147853e0d1a7eff6e324625db44dbd719c0571fceaf4,sha256,3512287,2026-07-07T10:23:47Z
wdi-context-bmu-sp-pop-totl,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,BMU,BMU,Bermuda,country-context-population,issue.human-context,population_total,SP.POP.TOTL,"Population, total",country_context_denominator,direct_context,count,64555,,"64,555 people",people,none,,2025,latest_non_null_wdi_year,2025,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.1""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-population,"comparable only as WDI country context denominator, not as pain/suffering estimate",partial_context_only,WDI context denominator parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,f958560b78db644282c7147853e0d1a7eff6e324625db44dbd719c0571fceaf4,sha256,3512287,2026-07-07T10:23:47Z
wdi-context-bol-sp-pop-totl,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,BOL,BOL,"Bolivia, Plurinational State of",country-context-population,issue.human-context,population_total,SP.POP.TOTL,"Population, total",country_context_denominator,direct_context,count,12581843,,"12,581,843 people",people,none,,2025,latest_non_null_wdi_year,2025,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.1""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-population,"comparable only as WDI country context denominator, not as pain/suffering estimate",partial_context_only,WDI context denominator parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,f958560b78db644282c7147853e0d1a7eff6e324625db44dbd719c0571fceaf4,sha256,3512287,2026-07-07T10:23:47Z
wdi-context-bra-sp-pop-totl,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,BRA,BRA,Brazil,country-context-population,issue.human-context,population_total,SP.POP.TOTL,"Population, total",country_context_denominator,direct_context,count,212812405,,"212,812,405 people",people,none,,2025,latest_non_null_wdi_year,2025,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.1""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-population,"comparable only as WDI country context denominator, not as pain/suffering estimate",partial_context_only,WDI context denominator parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,f958560b78db644282c7147853e0d1a7eff6e324625db44dbd719c0571fceaf4,sha256,3512287,2026-07-07T10:23:47Z
