dataset_code,dataset_name,provider_name,element_code,element_label,item_code,item_label,include_status,classification_basis,double_counting_risk_note,method_status,allowed_use_scope
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,894,"Whole milk, evaporated",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,895,"Skim milk, evaporated",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,896,"Skim milk, condensed",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,897,Whole milk powder,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,898,Skim milk and whey powder,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,899,"Buttermilk, dry",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,900,"Whey, dry",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,901,Cheese from whole cow milk,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,904,Cheese from skimmed cow milk,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,919,Raw hides and skins of cattle,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,946,Buffalo,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,947,"Meat of buffalo, fresh or chilled",candidate_primary_meat_item,"ChatGPT-reviewed primary meat whitelist; expected_label='Meat of buffalo, fresh or chilled'; metadata_label='Meat of buffalo, fresh or chilled'",Candidate direct primary meat item for element 5320 filter design; series URL is still inferred and not fetched.,candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,948,"Edible offal of buffalo, fresh, chilled or frozen",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,949,"Buffalo fat, unrendered",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,951,Raw milk of buffalo,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,952,Butter of buffalo milk,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,953,Ghee from buffalo milk,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,955,"Cheese from milk of buffalo, fresh or processed",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,957,Raw hides and skins of buffaloes,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,976,Sheep,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,977,"Meat of sheep, fresh or chilled",candidate_primary_meat_item,"ChatGPT-reviewed primary meat whitelist; expected_label='Meat of sheep, fresh or chilled'; metadata_label='Meat of sheep, fresh or chilled'",Candidate direct primary meat item for element 5320 filter design; series URL is still inferred and not fetched.,candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,978,"Edible offal of sheep, fresh, chilled or frozen",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,979,"Sheep fat, unrendered",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,982,Raw milk of sheep,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,983,Butter and ghee of sheep milk,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,984,"Cheese from milk of sheep, fresh or processed",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,987,"Shorn wool, greasy, including fleece-washed shorn wool",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,995,Raw hides and skins of sheep or lambs,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1016,Goats,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1017,"Meat of goat, fresh or chilled",candidate_primary_meat_item,"ChatGPT-reviewed primary meat whitelist; expected_label='Meat of goat, fresh or chilled'; metadata_label='Meat of goat, fresh or chilled'",Candidate direct primary meat item for element 5320 filter design; series URL is still inferred and not fetched.,candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1018,"Edible offal of goat, fresh, chilled or frozen",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1019,"Goat fat, unrendered",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1020,Raw milk of goats,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1021,"Cheese from milk of goats, fresh or processed",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1022,Butter of goat milk,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1025,Raw hides and skins of goats or kids,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1034,Swine / pigs,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1035,"Meat of pig with the bone, fresh or chilled",candidate_primary_meat_item,"ChatGPT-reviewed primary meat whitelist; expected_label='Meat of pig with the bone, fresh or chilled'; metadata_label='Meat of pig with the bone, fresh or chilled'",Candidate direct primary meat item for element 5320 filter design; series URL is still inferred and not fetched.,candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1036,"Edible offal of pigs, fresh, chilled or frozen",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1037,Fat of pigs,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1043,"Pig fat, rendered",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1057,Chickens,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1058,"Meat of chickens, fresh or chilled",candidate_primary_meat_item,"ChatGPT-reviewed primary meat whitelist; expected_label='Meat of chickens, fresh or chilled'; metadata_label='Meat of chickens, fresh or chilled'",Candidate direct primary meat item for element 5320 filter design; series URL is still inferred and not fetched.,candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1062,"Hen eggs in shell, fresh",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1068,Ducks,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1069,"Meat of ducks, fresh or chilled",candidate_primary_meat_item,"ChatGPT-reviewed primary meat whitelist; expected_label='Meat of ducks, fresh or chilled'; metadata_label='Meat of ducks, fresh or chilled'",Candidate direct primary meat item for element 5320 filter design; series URL is still inferred and not fetched.,candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1072,Geese,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1073,"Meat of geese, fresh or chilled",candidate_primary_meat_item,"ChatGPT-reviewed primary meat whitelist; expected_label='Meat of geese, fresh or chilled'; metadata_label='Meat of geese, fresh or chilled'",Candidate direct primary meat item for element 5320 filter design; series URL is still inferred and not fetched.,candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1079,Turkeys,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1080,"Meat of turkeys, fresh or chilled",candidate_primary_meat_item,"ChatGPT-reviewed primary meat whitelist; expected_label='Meat of turkeys, fresh or chilled'; metadata_label='Meat of turkeys, fresh or chilled'",Candidate direct primary meat item for element 5320 filter design; series URL is still inferred and not fetched.,candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1089,"Meat of pigeons and other birds n.e.c., fresh, chilled or frozen",manual_review_required,"ChatGPT-reviewed ambiguous animal item list; expected_label='Meat of pigeons and other birds n.e.c., fresh, chilled or frozen'; metadata_label='Meat of pigeons and other birds n.e.c., fresh, chilled or frozen'","May represent ambiguous animal categories, non-standard species, game, snails, or other groups; exclude from first primary-meat query plan pending review.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1091,"Eggs from other birds in shell, fresh, n.e.c.",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1096,Horses,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1097,"Horse meat, fresh or chilled",candidate_primary_meat_item,"ChatGPT-reviewed primary meat whitelist; expected_label='Horse meat, fresh or chilled'; metadata_label='Horse meat, fresh or chilled'",Candidate direct primary meat item for element 5320 filter design; series URL is still inferred and not fetched.,candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1098,"Edible offals of horses and other equines,  fresh, chilled or frozen",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1107,Asses,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1108,"Meat of asses, fresh or chilled",candidate_primary_meat_item,"ChatGPT-reviewed primary meat whitelist; expected_label='Meat of asses, fresh or chilled'; metadata_label='Meat of asses, fresh or chilled'",Candidate direct primary meat item for element 5320 filter design; series URL is still inferred and not fetched.,candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1110,Mules and hinnies,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1111,"Meat of mules, fresh or chilled",candidate_primary_meat_item,"ChatGPT-reviewed primary meat whitelist; expected_label='Meat of mules, fresh or chilled'; metadata_label='Meat of mules, fresh or chilled'",Candidate direct primary meat item for element 5320 filter design; series URL is still inferred and not fetched.,candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1126,Camels,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1127,"Meat of camels, fresh or chilled",candidate_primary_meat_item,"ChatGPT-reviewed primary meat whitelist; expected_label='Meat of camels, fresh or chilled'; metadata_label='Meat of camels, fresh or chilled'",Candidate direct primary meat item for element 5320 filter design; series URL is still inferred and not fetched.,candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1128,"Edible offals of camels and other camelids, fresh, chilled or frozen",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1129,Fat of camels,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,1130,Raw milk of camel,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
