dataset_code,dataset_name,provider_name,element_code,element_label,area_code,area_label,item_code,item_label,inferred_series_code,inferred_series_url,area_scope_status,first_fetch_scope,query_plan_status,allowed_use_scope,design_note
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,225,United Arab Emirates,1073,"Meat of geese, fresh or chilled",225.1073.5320,https://api.db.nomics.world/v22/series/FAO/QCL/225.1073.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,225,United Arab Emirates,1080,"Meat of turkeys, fresh or chilled",225.1080.5320,https://api.db.nomics.world/v22/series/FAO/QCL/225.1080.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,225,United Arab Emirates,1097,"Horse meat, fresh or chilled",225.1097.5320,https://api.db.nomics.world/v22/series/FAO/QCL/225.1097.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,225,United Arab Emirates,1108,"Meat of asses, fresh or chilled",225.1108.5320,https://api.db.nomics.world/v22/series/FAO/QCL/225.1108.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,225,United Arab Emirates,1111,"Meat of mules, fresh or chilled",225.1111.5320,https://api.db.nomics.world/v22/series/FAO/QCL/225.1111.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,225,United Arab Emirates,1127,"Meat of camels, fresh or chilled",225.1127.5320,https://api.db.nomics.world/v22/series/FAO/QCL/225.1127.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,225,United Arab Emirates,1141,"Meat of rabbits and hares, fresh or chilled",225.1141.5320,https://api.db.nomics.world/v22/series/FAO/QCL/225.1141.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,226,Uganda,867,"Meat of cattle with the bone, fresh or chilled",226.867.5320,https://api.db.nomics.world/v22/series/FAO/QCL/226.867.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,226,Uganda,947,"Meat of buffalo, fresh or chilled",226.947.5320,https://api.db.nomics.world/v22/series/FAO/QCL/226.947.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,226,Uganda,977,"Meat of sheep, fresh or chilled",226.977.5320,https://api.db.nomics.world/v22/series/FAO/QCL/226.977.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,226,Uganda,1017,"Meat of goat, fresh or chilled",226.1017.5320,https://api.db.nomics.world/v22/series/FAO/QCL/226.1017.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,226,Uganda,1035,"Meat of pig with the bone, fresh or chilled",226.1035.5320,https://api.db.nomics.world/v22/series/FAO/QCL/226.1035.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,226,Uganda,1058,"Meat of chickens, fresh or chilled",226.1058.5320,https://api.db.nomics.world/v22/series/FAO/QCL/226.1058.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,226,Uganda,1069,"Meat of ducks, fresh or chilled",226.1069.5320,https://api.db.nomics.world/v22/series/FAO/QCL/226.1069.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,226,Uganda,1073,"Meat of geese, fresh or chilled",226.1073.5320,https://api.db.nomics.world/v22/series/FAO/QCL/226.1073.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,226,Uganda,1080,"Meat of turkeys, fresh or chilled",226.1080.5320,https://api.db.nomics.world/v22/series/FAO/QCL/226.1080.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,226,Uganda,1097,"Horse meat, fresh or chilled",226.1097.5320,https://api.db.nomics.world/v22/series/FAO/QCL/226.1097.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,226,Uganda,1108,"Meat of asses, fresh or chilled",226.1108.5320,https://api.db.nomics.world/v22/series/FAO/QCL/226.1108.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,226,Uganda,1111,"Meat of mules, fresh or chilled",226.1111.5320,https://api.db.nomics.world/v22/series/FAO/QCL/226.1111.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,226,Uganda,1127,"Meat of camels, fresh or chilled",226.1127.5320,https://api.db.nomics.world/v22/series/FAO/QCL/226.1127.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,226,Uganda,1141,"Meat of rabbits and hares, fresh or chilled",226.1141.5320,https://api.db.nomics.world/v22/series/FAO/QCL/226.1141.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,227,Tuvalu,867,"Meat of cattle with the bone, fresh or chilled",227.867.5320,https://api.db.nomics.world/v22/series/FAO/QCL/227.867.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,227,Tuvalu,947,"Meat of buffalo, fresh or chilled",227.947.5320,https://api.db.nomics.world/v22/series/FAO/QCL/227.947.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,227,Tuvalu,977,"Meat of sheep, fresh or chilled",227.977.5320,https://api.db.nomics.world/v22/series/FAO/QCL/227.977.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,227,Tuvalu,1017,"Meat of goat, fresh or chilled",227.1017.5320,https://api.db.nomics.world/v22/series/FAO/QCL/227.1017.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,227,Tuvalu,1035,"Meat of pig with the bone, fresh or chilled",227.1035.5320,https://api.db.nomics.world/v22/series/FAO/QCL/227.1035.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,227,Tuvalu,1058,"Meat of chickens, fresh or chilled",227.1058.5320,https://api.db.nomics.world/v22/series/FAO/QCL/227.1058.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,227,Tuvalu,1069,"Meat of ducks, fresh or chilled",227.1069.5320,https://api.db.nomics.world/v22/series/FAO/QCL/227.1069.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,227,Tuvalu,1073,"Meat of geese, fresh or chilled",227.1073.5320,https://api.db.nomics.world/v22/series/FAO/QCL/227.1073.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,227,Tuvalu,1080,"Meat of turkeys, fresh or chilled",227.1080.5320,https://api.db.nomics.world/v22/series/FAO/QCL/227.1080.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,227,Tuvalu,1097,"Horse meat, fresh or chilled",227.1097.5320,https://api.db.nomics.world/v22/series/FAO/QCL/227.1097.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,227,Tuvalu,1108,"Meat of asses, fresh or chilled",227.1108.5320,https://api.db.nomics.world/v22/series/FAO/QCL/227.1108.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,227,Tuvalu,1111,"Meat of mules, fresh or chilled",227.1111.5320,https://api.db.nomics.world/v22/series/FAO/QCL/227.1111.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,227,Tuvalu,1127,"Meat of camels, fresh or chilled",227.1127.5320,https://api.db.nomics.world/v22/series/FAO/QCL/227.1127.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,227,Tuvalu,1141,"Meat of rabbits and hares, fresh or chilled",227.1141.5320,https://api.db.nomics.world/v22/series/FAO/QCL/227.1141.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,228,USSR,867,"Meat of cattle with the bone, fresh or chilled",228.867.5320,https://api.db.nomics.world/v22/series/FAO/QCL/228.867.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,228,USSR,947,"Meat of buffalo, fresh or chilled",228.947.5320,https://api.db.nomics.world/v22/series/FAO/QCL/228.947.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,228,USSR,977,"Meat of sheep, fresh or chilled",228.977.5320,https://api.db.nomics.world/v22/series/FAO/QCL/228.977.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,228,USSR,1017,"Meat of goat, fresh or chilled",228.1017.5320,https://api.db.nomics.world/v22/series/FAO/QCL/228.1017.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,228,USSR,1035,"Meat of pig with the bone, fresh or chilled",228.1035.5320,https://api.db.nomics.world/v22/series/FAO/QCL/228.1035.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,228,USSR,1058,"Meat of chickens, fresh or chilled",228.1058.5320,https://api.db.nomics.world/v22/series/FAO/QCL/228.1058.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,228,USSR,1069,"Meat of ducks, fresh or chilled",228.1069.5320,https://api.db.nomics.world/v22/series/FAO/QCL/228.1069.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,228,USSR,1073,"Meat of geese, fresh or chilled",228.1073.5320,https://api.db.nomics.world/v22/series/FAO/QCL/228.1073.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,228,USSR,1080,"Meat of turkeys, fresh or chilled",228.1080.5320,https://api.db.nomics.world/v22/series/FAO/QCL/228.1080.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,228,USSR,1097,"Horse meat, fresh or chilled",228.1097.5320,https://api.db.nomics.world/v22/series/FAO/QCL/228.1097.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,228,USSR,1108,"Meat of asses, fresh or chilled",228.1108.5320,https://api.db.nomics.world/v22/series/FAO/QCL/228.1108.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,228,USSR,1111,"Meat of mules, fresh or chilled",228.1111.5320,https://api.db.nomics.world/v22/series/FAO/QCL/228.1111.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,228,USSR,1127,"Meat of camels, fresh or chilled",228.1127.5320,https://api.db.nomics.world/v22/series/FAO/QCL/228.1127.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,228,USSR,1141,"Meat of rabbits and hares, fresh or chilled",228.1141.5320,https://api.db.nomics.world/v22/series/FAO/QCL/228.1141.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,229,United Kingdom of Great Britain and Northern Ireland,867,"Meat of cattle with the bone, fresh or chilled",229.867.5320,https://api.db.nomics.world/v22/series/FAO/QCL/229.867.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,229,United Kingdom of Great Britain and Northern Ireland,947,"Meat of buffalo, fresh or chilled",229.947.5320,https://api.db.nomics.world/v22/series/FAO/QCL/229.947.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,229,United Kingdom of Great Britain and Northern Ireland,977,"Meat of sheep, fresh or chilled",229.977.5320,https://api.db.nomics.world/v22/series/FAO/QCL/229.977.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,229,United Kingdom of Great Britain and Northern Ireland,1017,"Meat of goat, fresh or chilled",229.1017.5320,https://api.db.nomics.world/v22/series/FAO/QCL/229.1017.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,229,United Kingdom of Great Britain and Northern Ireland,1035,"Meat of pig with the bone, fresh or chilled",229.1035.5320,https://api.db.nomics.world/v22/series/FAO/QCL/229.1035.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,229,United Kingdom of Great Britain and Northern Ireland,1058,"Meat of chickens, fresh or chilled",229.1058.5320,https://api.db.nomics.world/v22/series/FAO/QCL/229.1058.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,229,United Kingdom of Great Britain and Northern Ireland,1069,"Meat of ducks, fresh or chilled",229.1069.5320,https://api.db.nomics.world/v22/series/FAO/QCL/229.1069.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,229,United Kingdom of Great Britain and Northern Ireland,1073,"Meat of geese, fresh or chilled",229.1073.5320,https://api.db.nomics.world/v22/series/FAO/QCL/229.1073.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
